Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Operative_Procedure,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,"On Track Toward 2020 Goal (0.82, 2018)",SIR_2015,Notes
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Cesarean section,31,0,0.03,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Gastric surgery,3,0,0.04,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),"Hysterectomy,abdominal",3,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Ovarian surgery,1,0,0.00,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Pacemaker surgery,1,0,0.00,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Rectal surgery,3,0,0.04,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Small bowel surgery,3,0,0.06,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Thoracic surgery,2,0,0.00,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",930000063,Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,Community (<125 Beds),Exploratory abdominal surgery (laparotomy),8,0,0.04,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),,177,1,0.88,1.14,0.03,6.37,Same,No,,† See data dictionary
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Appendix surgery,27,0,0.07,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Gallbladder surgery,35,0,0.07,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Colon surgery,6,0,0.15,,,,,,0.00,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Spinal fusion,3,0,0.01,,,,,,0.00,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Open reduction of fracture,19,0,0.11,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Gastric surgery,3,0,0.02,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Hip prosthesis,28,0,0.17,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),"Hysterectomy,abdominal",8,0,0.04,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Knee prosthesis,12,0,0.05,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Laminectomy,14,1,0.05,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Ovarian surgery,3,0,0.00,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Small bowel surgery,2,0,0.04,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),"Hysterectomy, vaginal",1,0,0.00,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",140000002,Alameda Hospital,Alameda,Acute Care Hospital,Community (<125 Beds),Exploratory abdominal surgery (laparotomy),16,0,0.09,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),,925,2,2.02,0.99,0.17,3.27,Same,No,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Abdominal aortic aneurysm repair,1,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Appendix surgery,59,0,0.16,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),"Bile duct, liver or pancreatic surgery",2,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Gallbladder surgery,79,1,0.12,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Colon surgery,17,0,0.40,0.00,0.00,9.34,Same,Yes,0.00,† See data dictionary
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Cesarean section,612,0,0.55,0.00,0.00,6.72,Same,Yes,0.00,† See data dictionary
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Open reduction of fracture,25,1,0.16,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Gastric surgery,4,0,0.03,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Hip prosthesis,4,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),"Hysterectomy,abdominal",49,0,0.25,0.00,0.00,14.70,Same,Yes,,† See data dictionary
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Knee prosthesis,2,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Kidney surgery,1,0,0.00,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Ovarian surgery,22,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Small bowel surgery,7,0,0.13,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Thoracic surgery,3,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),"Hysterectomy, vaginal",13,0,0.06,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",060000143,South Coast Global Medical Center,Orange,Acute Care Hospital,Community (125-250 Beds),Exploratory abdominal surgery (laparotomy),25,0,0.12,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),,289,0,0.50,0.00,0.00,7.36,Same,Yes,,† See data dictionary
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),Appendix surgery,49,0,0.10,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),Gallbladder surgery,57,0,0.06,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),Colon surgery,1,0,0.03,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),Cesarean section,154,0,0.15,,,,,,8.30,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),Open reduction of fracture,5,0,0.03,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),"Hysterectomy,abdominal",4,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),Pacemaker surgery,3,0,0.01,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",240000141,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,Community (<125 Beds),Exploratory abdominal surgery (laparotomy),16,0,0.11,,,,,,,
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),,925,8,4.84,1.65,0.77,3.14,Same,No,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Appendix surgery,44,0,0.09,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),"Bile duct, liver or pancreatic surgery",5,0,0.08,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Cardiac surgery,6,0,0.02,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),"Coronary bypass,chest and donor incisions",20,2,0.15,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),"Coronary bypass,chest incision only",1,0,0.00,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Gallbladder surgery,59,0,0.16,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Colon surgery,26,0,0.52,0.00,0.00,7.12,Same,Yes,0.00,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Spinal fusion,439,1,2.47,0.41,0.02,2.00,Same,Yes,1.45,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Open reduction of fracture,44,0,0.22,0.00,0.00,16.84,Same,Yes,0.00,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Gastric surgery,10,0,0.08,,,,,,0.00,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Hip prosthesis,65,3,0.29,10.49,2.16,30.66,Worse,No,1.85,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Knee prosthesis,63,0,0.18,,,,,,0.00,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Laminectomy,55,0,0.16,,,,,,0.00,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Pacemaker surgery,38,0,0.08,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Rectal surgery,3,1,0.02,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Small bowel surgery,12,0,0.21,0.00,0.00,17.24,Same,Yes,4.65,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Thoracic surgery,15,0,0.03,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2018,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",090000013,Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,Community (125-250 Beds),Exploratory abdominal surgery (laparotomy),20,1,0.09,,,,,,,"Hospitals reported combined data, see Data Dictionary"
